Domain Name,Domain Type,Organization Name,Suborganization Name,City,State,Security Contact Email,modification,commit_datetime,commit_date
africanamericanhistorymonth.gov,Federal - Legislative,Library of Congress,,Washington,DC,security@loc.gov,changed_new,2026-01-21 06:15:42+00:00,1768976142
americanmemory.gov,Federal - Legislative,Library of Congress,Library of Congress,Washington,DC,security@loc.gov,changed_old,2026-01-21 06:15:42+00:00,1768976142
americanmemory.gov,Federal - Legislative,Library of Congress,,Washington,DC,security@loc.gov,changed_new,2026-01-21 06:15:42+00:00,1768976142
americaslibrary.gov,Federal - Legislative,Library of Congress,Library of Congress,Washington,DC,security@loc.gov,changed_old,2026-01-21 06:15:42+00:00,1768976142
americaslibrary.gov,Federal - Legislative,Library of Congress,,Washington,DC,security@loc.gov,changed_new,2026-01-21 06:15:42+00:00,1768976142
asianpacificheritage.gov,Federal - Legislative,Library of Congress,Library of Congress,Washington,DC,security@loc.gov,changed_old,2026-01-21 06:15:42+00:00,1768976142
asianpacificheritage.gov,Federal - Legislative,Library of Congress,,Washington,DC,security@loc.gov,changed_new,2026-01-21 06:15:42+00:00,1768976142
blackhistorymonth.gov,Federal - Legislative,Library of Congress,Library of Congress,Washington,DC,security@loc.gov,changed_old,2026-01-21 06:15:42+00:00,1768976142
blackhistorymonth.gov,Federal - Legislative,Library of Congress,,Washington,DC,security@loc.gov,changed_new,2026-01-21 06:15:42+00:00,1768976142
ccb.gov,Federal - Legislative,Library of Congress,Library of Congress,Washington,DC,security@loc.gov,changed_old,2026-01-21 06:15:42+00:00,1768976142
ccb.gov,Federal - Legislative,Library of Congress,,Washington,DC,security@loc.gov,changed_new,2026-01-21 06:15:42+00:00,1768976142
congress.gov,Federal - Legislative,Library of Congress,Library of Congress,Washington,DC,security@loc.gov,changed_old,2026-01-21 06:15:42+00:00,1768976142
congress.gov,Federal - Legislative,Library of Congress,,Washington,DC,security@loc.gov,changed_new,2026-01-21 06:15:42+00:00,1768976142
copyrightclaimsboard.gov,Federal - Legislative,Library of Congress,Library of Congress,Washington,DC,security@loc.gov,changed_old,2026-01-21 06:15:42+00:00,1768976142
copyrightclaimsboard.gov,Federal - Legislative,Library of Congress,,Washington,DC,security@loc.gov,changed_new,2026-01-21 06:15:42+00:00,1768976142
copyright.gov,Federal - Legislative,Library of Congress,Library of Congress,Washington,DC,security@loc.gov,changed_old,2026-01-21 06:15:42+00:00,1768976142
copyright.gov,Federal - Legislative,Library of Congress,,Washington,DC,security@loc.gov,changed_new,2026-01-21 06:15:42+00:00,1768976142
currencyreaderapplication.gov,Federal - Legislative,Library of Congress,Library of Congress,WASHINGTON,DC,security@loc.gov,changed_old,2026-01-21 06:15:42+00:00,1768976142
currencyreaderapplication.gov,Federal - Legislative,Library of Congress,,Washington,DC,security@loc.gov,changed_new,2026-01-21 06:15:42+00:00,1768976142
currencyreader.gov,Federal - Legislative,Library of Congress,Library of Congress,WASHINGTON,DC,security@loc.gov,changed_old,2026-01-21 06:15:42+00:00,1768976142
currencyreader.gov,Federal - Legislative,Library of Congress,,Washington,DC,security@loc.gov,changed_new,2026-01-21 06:15:42+00:00,1768976142
digitalpreservation.gov,Federal - Legislative,Library of Congress,Library of Congress,Washington,DC,security@loc.gov,changed_old,2026-01-21 06:15:42+00:00,1768976142
digitalpreservation.gov,Federal - Legislative,Library of Congress,,Washington,DC,security@loc.gov,changed_new,2026-01-21 06:15:42+00:00,1768976142
digitizationguidelines.gov,Federal - Legislative,Library of Congress,Library of Congress,Washington,DC,security@loc.gov,changed_old,2026-01-21 06:15:42+00:00,1768976142
digitizationguidelines.gov,Federal - Legislative,Library of Congress,,Washington,DC,security@loc.gov,changed_new,2026-01-21 06:15:42+00:00,1768976142
hispanicheritagemonth.gov,Federal - Legislative,Library of Congress,Library of Congress,Washington,DC,security@loc.gov,changed_old,2026-01-21 06:15:42+00:00,1768976142
hispanicheritagemonth.gov,Federal - Legislative,Library of Congress,,Washington,DC,security@loc.gov,changed_new,2026-01-21 06:15:42+00:00,1768976142
jewishheritage.gov,Federal - Legislative,Library of Congress,Library of Congress,Washington,DC,security@loc.gov,changed_old,2026-01-21 06:15:42+00:00,1768976142
jewishheritage.gov,Federal - Legislative,Library of Congress,,Washington,DC,security@loc.gov,changed_new,2026-01-21 06:15:42+00:00,1768976142
jewishheritagemonth.gov,Federal - Legislative,Library of Congress,Library of Congress,Washington,DC,security@loc.gov,changed_old,2026-01-21 06:15:42+00:00,1768976142
jewishheritagemonth.gov,Federal - Legislative,Library of Congress,,Washington,DC,security@loc.gov,changed_new,2026-01-21 06:15:42+00:00,1768976142
law.gov,Federal - Legislative,Library of Congress,Library of Congress,Washington,DC,security@loc.gov,changed_old,2026-01-21 06:15:42+00:00,1768976142
law.gov,Federal - Legislative,Library of Congress,,Washington,DC,security@loc.gov,changed_new,2026-01-21 06:15:42+00:00,1768976142
lctl.gov,Federal - Legislative,Library of Congress,Library of Congress,Washington,DC,security@loc.gov,changed_old,2026-01-21 06:15:42+00:00,1768976142
lctl.gov,Federal - Legislative,Library of Congress,,Washington,DC,security@loc.gov,changed_new,2026-01-21 06:15:42+00:00,1768976142
libraryofcongress.gov,Federal - Legislative,Library of Congress,Library of Congress,Washington,DC,security@loc.gov,changed_old,2026-01-21 06:15:42+00:00,1768976142
libraryofcongress.gov,Federal - Legislative,Library of Congress,,Washington,DC,security@loc.gov,changed_new,2026-01-21 06:15:42+00:00,1768976142
lis.gov,Federal - Legislative,Library of Congress,Library of Congress,Washington,DC,security@loc.gov,changed_old,2026-01-21 06:15:42+00:00,1768976142
lis.gov,Federal - Legislative,Library of Congress,,Washington,DC,security@loc.gov,changed_new,2026-01-21 06:15:42+00:00,1768976142
literacy.gov,Federal - Legislative,Library of Congress,Library of Congress,Washington,DC,security@loc.gov,changed_old,2026-01-21 06:15:42+00:00,1768976142
literacy.gov,Federal - Legislative,Library of Congress,,Washington,DC,security@loc.gov,changed_new,2026-01-21 06:15:42+00:00,1768976142
loc.gov,Federal - Legislative,Library of Congress,Library of Congress,Washington,DC,security@loc.gov,changed_old,2026-01-21 06:15:42+00:00,1768976142
loc.gov,Federal - Legislative,Library of Congress,,Washington,DC,security@loc.gov,changed_new,2026-01-21 06:15:42+00:00,1768976142
loctest.gov,Federal - Legislative,Library of Congress,Library of Congress,Washington,DC,(blank),changed_old,2026-01-21 06:15:42+00:00,1768976142
loctest.gov,Federal - Legislative,Library of Congress,,Washington,DC,(blank),changed_new,2026-01-21 06:15:42+00:00,1768976142
loctps.gov,Federal - Legislative,Library of Congress,Library of Congress,Washington,DC,security@loc.gov,changed_old,2026-01-21 06:15:42+00:00,1768976142
loctps.gov,Federal - Legislative,Library of Congress,,Washington,DC,security@loc.gov,changed_new,2026-01-21 06:15:42+00:00,1768976142
nativeamericanheritagemonth.gov,Federal - Legislative,Library of Congress,Library of Congress,Washington,DC,security@loc.gov,changed_old,2026-01-21 06:15:42+00:00,1768976142
nativeamericanheritagemonth.gov,Federal - Legislative,Library of Congress,,Washington,DC,security@loc.gov,changed_new,2026-01-21 06:15:42+00:00,1768976142
read.gov,Federal - Legislative,Library of Congress,Library of Congress,Washington,DC,security@loc.gov,changed_old,2026-01-21 06:15:42+00:00,1768976142
read.gov,Federal - Legislative,Library of Congress,,Washington,DC,security@loc.gov,changed_new,2026-01-21 06:15:42+00:00,1768976142
section108.gov,Federal - Legislative,Library of Congress,Library of Congress,Washington,DC,security@loc.gov,changed_old,2026-01-21 06:15:42+00:00,1768976142
section108.gov,Federal - Legislative,Library of Congress,,Washington,DC,security@loc.gov,changed_new,2026-01-21 06:15:42+00:00,1768976142
thomas.gov,Federal - Legislative,Library of Congress,Library of Congress,Washington,DC,security@loc.gov,changed_old,2026-01-21 06:15:42+00:00,1768976142
thomas.gov,Federal - Legislative,Library of Congress,,Washington,DC,security@loc.gov,changed_new,2026-01-21 06:15:42+00:00,1768976142
tps.gov,Federal - Legislative,Library of Congress,Library of Congress,Washington,DC,(blank),changed_old,2026-01-21 06:15:42+00:00,1768976142
tps.gov,Federal - Legislative,Library of Congress,,Washington,DC,(blank),changed_new,2026-01-21 06:15:42+00:00,1768976142
unitedstatescongress.gov,Federal - Legislative,Library of Congress,Library of Congress,Washington,DC,security@loc.gov,changed_old,2026-01-21 06:15:42+00:00,1768976142
unitedstatescongress.gov,Federal - Legislative,Library of Congress,,Washington,DC,security@loc.gov,changed_new,2026-01-21 06:15:42+00:00,1768976142
uscongress.gov,Federal - Legislative,Library of Congress,Library of Congress,Washington,DC,security@loc.gov,changed_old,2026-01-21 06:15:42+00:00,1768976142
uscongress.gov,Federal - Legislative,Library of Congress,,Washington,DC,security@loc.gov,changed_new,2026-01-21 06:15:42+00:00,1768976142
womenshistorymonth.gov,Federal - Legislative,Library of Congress,Library of Congress,Washington,DC,security@loc.gov,changed_old,2026-01-21 06:15:42+00:00,1768976142
womenshistorymonth.gov,Federal - Legislative,Library of Congress,,Washington,DC,security@loc.gov,changed_new,2026-01-21 06:15:42+00:00,1768976142
