Domain Name,Domain Type,Organization Name,Suborganization Name,City,State,Security Contact Email,modification,commit_datetime,commit_date
crypto.gov,Federal - Executive,Executive Office of the President,White House Office,Washington,DC,PITC-Defense@eop.gov,changed_new,2026-05-06 07:11:14+00:00,1778051474
dei.gov,Federal - Executive,Executive Office of the President,White House Office,Washington,DC,dl.eop.cloudadmin@eop.gov,changed_old,2026-05-06 07:11:14+00:00,1778051474
dei.gov,Federal - Executive,Executive Office of the President,White House Office,Washington,DC,PITC-Defense@eop.gov,changed_new,2026-05-06 07:11:14+00:00,1778051474
deregulation.gov,Federal - Executive,Executive Office of the President,Department of Government Efficiency,Washington,DC,dl.eop.cloud@eop.gov,changed_old,2026-05-06 07:11:14+00:00,1778051474
deregulation.gov,Federal - Executive,Executive Office of the President,Department of Government Efficiency,Washington,DC,PITC-Defense@eop.gov,changed_new,2026-05-06 07:11:14+00:00,1778051474
doge.gov,Federal - Executive,Executive Office of the President,Department of Government Efficiency,Washington,DC,dl.eop.cloudadmin@eop.gov,changed_old,2026-05-06 07:11:14+00:00,1778051474
doge.gov,Federal - Executive,Executive Office of the President,Department of Government Efficiency,Washington,DC,PITC-Defense@eop.gov,changed_new,2026-05-06 07:11:14+00:00,1778051474
earlycareers.gov,Federal - Executive,Executive Office of the President,White House Office,Washington,DC,(blank),changed_old,2026-05-06 07:11:14+00:00,1778051474
earlycareers.gov,Federal - Executive,Executive Office of the President,White House Office,Washington,DC,PITC-Defense@eop.gov,changed_new,2026-05-06 07:11:14+00:00,1778051474
eop.gov,Federal - Executive,Executive Office of the President,Office of Administration,Washington,DC,dl.eop.cloudadmin@eop.gov,changed_old,2026-05-06 07:11:14+00:00,1778051474
eop.gov,Federal - Executive,Executive Office of the President,Office of Administration,Washington,DC,PITC-Defense@eop.gov,changed_new,2026-05-06 07:11:14+00:00,1778051474
explore.gov,Federal - Executive,Executive Office of the President,White House Office,Washington,DC,dl.eop.cloudadmin@eop.gov,changed_old,2026-05-06 07:11:14+00:00,1778051474
explore.gov,Federal - Executive,Executive Office of the President,White House Office,Washington,DC,PITC-Defense@eop.gov,changed_new,2026-05-06 07:11:14+00:00,1778051474
fosteringthefuture.gov,Federal - Executive,Executive Office of the President,White House Office,Washington,DC,dl.eop.cloudadmin@eop.gov,changed_old,2026-05-06 07:11:14+00:00,1778051474
fosteringthefuture.gov,Federal - Executive,Executive Office of the President,White House Office,Washington,DC,PITC-Defense@eop.gov,changed_new,2026-05-06 07:11:14+00:00,1778051474
fosteringthefuturetogether.gov,Federal - Executive,Executive Office of the President,White House Office,Washington,DC,dl.eop.cloudadmin@eop.gov,changed_old,2026-05-06 07:11:14+00:00,1778051474
fosteringthefuturetogether.gov,Federal - Executive,Executive Office of the President,White House Office,Washington,DC,PITC-Defense@eop.gov,changed_new,2026-05-06 07:11:14+00:00,1778051474
freedom.gov,Federal - Executive,Executive Office of the President,White House Office,Washington,DC,(blank),changed_old,2026-05-06 07:11:14+00:00,1778051474
freedom.gov,Federal - Executive,Executive Office of the President,White House Office,Washington,DC,PITC-Defense@eop.gov,changed_new,2026-05-06 07:11:14+00:00,1778051474
greathealthcare.gov,Federal - Executive,Executive Office of the President,White House Office,Washington,DC,dl.eop.cloudadmin@eop.gov,changed_old,2026-05-06 07:11:14+00:00,1778051474
greathealthcare.gov,Federal - Executive,Executive Office of the President,White House Office,Washington,DC,PITC-Defense@eop.gov,changed_new,2026-05-06 07:11:14+00:00,1778051474
