Domain Name,Domain Type,Organization Name,Suborganization Name,City,State,Security Contact Email,modification,commit_datetime,commit_date
msha.gov,Federal - Executive,Department of Labor,,Washington,DC,m-DOLCSIRC@dol.gov,changed_new,2026-01-14 06:14:41+00:00,1768371281
conservation.gov,Federal - Executive,Department of the Interior,U.S. Geological Survey,Reston,VA,security@doi.gov,changed_old,2026-01-14 06:14:41+00:00,1768371281
conservation.gov,Federal - Executive,Department of the Interior,U.S. Geological Survey,Washington,DC,security@doi.gov,changed_new,2026-01-14 06:14:41+00:00,1768371281
earthquake.gov,Federal - Executive,Department of the Interior,U.S. Geological Survey,Menlo Park,CA,security@doi.gov,changed_old,2026-01-14 06:14:41+00:00,1768371281
earthquake.gov,Federal - Executive,Department of the Interior,U.S. Geological Survey,Washington,DC,security@doi.gov,changed_new,2026-01-14 06:14:41+00:00,1768371281
evergladesrestoration.gov,Federal - Executive,Department of the Interior,,Davie,FL,security@doi.gov,changed_old,2026-01-14 06:14:41+00:00,1768371281
evergladesrestoration.gov,Federal - Executive,Department of the Interior,,Washington,DC,security@doi.gov,changed_new,2026-01-14 06:14:41+00:00,1768371281
fgdc.gov,Federal - Executive,Department of the Interior,U.S. Geological Survey,Reston,VA,security@doi.gov,changed_old,2026-01-14 06:14:41+00:00,1768371281
fgdc.gov,Federal - Executive,Department of the Interior,U.S. Geological Survey,Washington,DC,security@doi.gov,changed_new,2026-01-14 06:14:41+00:00,1768371281
fireleadership.gov,Federal - Executive,Department of the Interior,,Boise,ID,blm_it_security@blm.gov,changed_old,2026-01-14 06:14:41+00:00,1768371281
fireleadership.gov,Federal - Executive,Department of the Interior,,Washington,DC,blm_it_security@blm.gov,changed_new,2026-01-14 06:14:41+00:00,1768371281
fws.gov,Federal - Executive,Department of the Interior,U.S. Fish and Wildlife Service,Lakewood,CO,soc@fws.gov,changed_old,2026-01-14 06:14:41+00:00,1768371281
fws.gov,Federal - Executive,Department of the Interior,U.S. Fish and Wildlife Service,Washington,DC,soc@fws.gov,changed_new,2026-01-14 06:14:41+00:00,1768371281
gcmrc.gov,Federal - Executive,Department of the Interior,U.S. Geological Survey,Flagstaff,AZ,security@doi.gov,changed_old,2026-01-14 06:14:41+00:00,1768371281
gcmrc.gov,Federal - Executive,Department of the Interior,U.S. Geological Survey,Washington,DC,security@doi.gov,changed_new,2026-01-14 06:14:41+00:00,1768371281
lacoast.gov,Federal - Executive,Department of the Interior,U.S. Geological Survey,Lafayette,LA,security@doi.gov,changed_old,2026-01-14 06:14:41+00:00,1768371281
lacoast.gov,Federal - Executive,Department of the Interior,U.S. Geological Survey,Washington,DC,security@doi.gov,changed_new,2026-01-14 06:14:41+00:00,1768371281
landfire.gov,Federal - Executive,Department of the Interior,U.S. Geological Survey,Sioux Falls,SD,security@doi.gov,changed_old,2026-01-14 06:14:41+00:00,1768371281
landfire.gov,Federal - Executive,Department of the Interior,U.S. Geological Survey,Washington,DC,security@doi.gov,changed_new,2026-01-14 06:14:41+00:00,1768371281
landimaging.gov,Federal - Executive,Department of the Interior,,Reston,VA,security@doi.gov,changed_old,2026-01-14 06:14:41+00:00,1768371281
landimaging.gov,Federal - Executive,Department of the Interior,,Washington,DC,security@doi.gov,changed_new,2026-01-14 06:14:41+00:00,1768371281
lca.gov,Federal - Executive,Department of the Interior,U.S. Geological Survey,Lafayette,LA,security@doi.gov,changed_old,2026-01-14 06:14:41+00:00,1768371281
lca.gov,Federal - Executive,Department of the Interior,U.S. Geological Survey,Washington,DC,security@doi.gov,changed_new,2026-01-14 06:14:41+00:00,1768371281
lmvsci.gov,Federal - Executive,Department of the Interior,U.S. Geological Survey,Lafayette,LA,security@doi.gov,changed_old,2026-01-14 06:14:41+00:00,1768371281
lmvsci.gov,Federal - Executive,Department of the Interior,U.S. Geological Survey,Washington,DC,security@doi.gov,changed_new,2026-01-14 06:14:41+00:00,1768371281
mrlc.gov,Federal - Executive,Department of the Interior,U.S. Geological Survey,Sioux Falls,SD,security@doi.gov,changed_old,2026-01-14 06:14:41+00:00,1768371281
mrlc.gov,Federal - Executive,Department of the Interior,U.S. Geological Survey,Washington,DC,security@doi.gov,changed_new,2026-01-14 06:14:41+00:00,1768371281
mtbs.gov,Federal - Executive,Department of the Interior,U.S. Geological Survey,Reston,VA,security@usgs.gov,changed_old,2026-01-14 06:14:41+00:00,1768371281
mtbs.gov,Federal - Executive,Department of the Interior,U.S. Geological Survey,Washington,DC,security@usgs.gov,changed_new,2026-01-14 06:14:41+00:00,1768371281
nationalmap.gov,Federal - Executive,Department of the Interior,U.S. Geological Survey,Reston,VA,security@usgs.gov,changed_old,2026-01-14 06:14:41+00:00,1768371281
nationalmap.gov,Federal - Executive,Department of the Interior,U.S. Geological Survey,Washington,DC,security@usgs.gov,changed_new,2026-01-14 06:14:41+00:00,1768371281
nbc.gov,Federal - Executive,Department of the Interior,National Business Center,Denver,CO,Kevin_Lucier@IOS.DOI.gov,changed_old,2026-01-14 06:14:41+00:00,1768371281
nbc.gov,Federal - Executive,Department of the Interior,National Business Center,Washington,DC,Kevin_Lucier@IOS.DOI.gov,changed_new,2026-01-14 06:14:41+00:00,1768371281
nemi.gov,Federal - Executive,Department of the Interior,U.S. Geological Survey,Middleton,WI,security@usgs.gov,changed_old,2026-01-14 06:14:41+00:00,1768371281
nemi.gov,Federal - Executive,Department of the Interior,U.S. Geological Survey,Washington,DC,security@usgs.gov,changed_new,2026-01-14 06:14:41+00:00,1768371281
onhir.gov,Federal - Executive,Department of the Interior,Office of Navajo and Hopi Indian Relocation,Flagstaff,AZ,bia_cirt@bia.gov,changed_old,2026-01-14 06:14:41+00:00,1768371281
onhir.gov,Federal - Executive,Department of the Interior,Office of Navajo and Hopi Indian Relocation,Washington,DC,bia_cirt@bia.gov,changed_new,2026-01-14 06:14:41+00:00,1768371281
rivers.gov,Federal - Executive,Department of the Interior,U.S. Fish and Wildlife Service,Burbank,WA,soc@fws.gov,changed_old,2026-01-14 06:14:41+00:00,1768371281
rivers.gov,Federal - Executive,Department of the Interior,U.S. Fish and Wildlife Service,Washington,DC,soc@fws.gov,changed_new,2026-01-14 06:14:41+00:00,1768371281
usgs.gov,Federal - Executive,Department of the Interior,U.S. Geological Survey,Reston,VA,security@doi.gov,changed_old,2026-01-14 06:14:41+00:00,1768371281
usgs.gov,Federal - Executive,Department of the Interior,U.S. Geological Survey,Washington,DC,security@doi.gov,changed_new,2026-01-14 06:14:41+00:00,1768371281
watermonitor.gov,Federal - Executive,Department of the Interior,U.S. Geological Survey,Reston,VA,security@usgs.gov,changed_old,2026-01-14 06:14:41+00:00,1768371281
watermonitor.gov,Federal - Executive,Department of the Interior,U.S. Geological Survey,Washington,DC,security@usgs.gov,changed_new,2026-01-14 06:14:41+00:00,1768371281
wlci.gov,Federal - Executive,Department of the Interior,U.S. Geological Survey,Denver,CO,security@usgs.gov,changed_old,2026-01-14 06:14:41+00:00,1768371281
wlci.gov,Federal - Executive,Department of the Interior,U.S. Geological Survey,Washington,DC,security@usgs.gov,changed_new,2026-01-14 06:14:41+00:00,1768371281
airknowledge.gov,Federal - Executive,Environmental Protection Agency,,Durham,NC,infosec@epa.gov,changed_old,2026-01-14 06:14:41+00:00,1768371281
airknowledge.gov,Federal - Executive,Environmental Protection Agency,,Washington,DC,infosec@epa.gov,changed_new,2026-01-14 06:14:41+00:00,1768371281
airnow.gov,Federal - Executive,Environmental Protection Agency,,Durham,NC,infosec@epa.gov,changed_old,2026-01-14 06:14:41+00:00,1768371281
airnow.gov,Federal - Executive,Environmental Protection Agency,,Washington,DC,infosec@epa.gov,changed_new,2026-01-14 06:14:41+00:00,1768371281
cbi-epa.gov,Federal - Executive,Environmental Protection Agency,,Durham,NC,infosec@epa.gov,changed_old,2026-01-14 06:14:41+00:00,1768371281
cbi-epa.gov,Federal - Executive,Environmental Protection Agency,,Washington,DC,infosec@epa.gov,changed_new,2026-01-14 06:14:41+00:00,1768371281
epa.gov,Federal - Executive,Environmental Protection Agency,,Research Triangle Park,NC,infosec@epa.gov,changed_old,2026-01-14 06:14:41+00:00,1768371281
epa.gov,Federal - Executive,Environmental Protection Agency,,Washington,DC,infosec@epa.gov,changed_new,2026-01-14 06:14:41+00:00,1768371281
relocatefeds.gov,Federal - Executive,Environmental Protection Agency,,Cincinnati,OH,infosec@epa.gov,changed_old,2026-01-14 06:14:41+00:00,1768371281
relocatefeds.gov,Federal - Executive,Environmental Protection Agency,,Washington,DC,infosec@epa.gov,changed_new,2026-01-14 06:14:41+00:00,1768371281
exim.gov,Federal - Executive,Export-Import Bank of the United States,Export-Import Bank of the United States,Washington,DC,soc_alerts@exim.gov,changed_old,2026-01-14 06:14:41+00:00,1768371281
exim.gov,Federal - Executive,Export-Import Bank of the United States,,Washington,DC,soc_alerts@exim.gov,changed_new,2026-01-14 06:14:41+00:00,1768371281
nga.gov,Federal - Executive,National Gallery of Art,National Gallery of Art,Washington,DC,soc@NGA.GOV,changed_old,2026-01-14 06:14:41+00:00,1768371281
nga.gov,Federal - Executive,National Gallery of Art,,Washington,DC,soc@NGA.GOV,changed_new,2026-01-14 06:14:41+00:00,1768371281
adams.gov,Federal - Legislative,Adams Memorial Commission,Adams Memorial Commission,Washington,DC,(blank),changed_old,2026-01-14 06:14:41+00:00,1768371281
adams.gov,Federal - Legislative,Adams Memorial Commission,,Washington,DC,(blank),changed_new,2026-01-14 06:14:41+00:00,1768371281
