Domain Name,Domain Type,Organization Name,Suborganization Name,City,State,Security Contact Email,modification,commit_datetime,commit_date
gsafleet.gov,Federal - Executive,General Services Administration,General Services Administration,Washington DC,DC,anthony.konkwo@gsa.gov,changed_old,2026-01-24 06:12:59+00:00,1769235179
gsafleet.gov,Federal - Executive,General Services Administration,,Washington,DC,anthony.konkwo@gsa.gov,changed_new,2026-01-24 06:12:59+00:00,1769235179
paymentaccuracy.gov,Federal - Executive,General Services Administration,General Services Administration,Washington,DC,DL.OMB.NetSecurity@omb.eop.gov,changed_old,2026-01-24 06:12:59+00:00,1769235179
paymentaccuracy.gov,Federal - Executive,General Services Administration,,Washington,DC,DL.OMB.NetSecurity@omb.eop.gov,changed_new,2026-01-24 06:12:59+00:00,1769235179
ppms.gov,Federal - Executive,General Services Administration,General Services Administration,Washington,DC,gsa-vulnerability-reports@gsa.gov,changed_old,2026-01-24 06:12:59+00:00,1769235179
ppms.gov,Federal - Executive,General Services Administration,,Washington,DC,gsa-vulnerability-reports@gsa.gov,changed_new,2026-01-24 06:12:59+00:00,1769235179
rpa.gov,Federal - Executive,General Services Administration,General Services Administration,Washington,DC,gsa-vulnerability-reports@gsa.gov,changed_old,2026-01-24 06:12:59+00:00,1769235179
rpa.gov,Federal - Executive,General Services Administration,,Washington,DC,gsa-vulnerability-reports@gsa.gov,changed_new,2026-01-24 06:12:59+00:00,1769235179
sam.gov,Federal - Executive,General Services Administration,"GSA, FAS, System for Award Management",Arlington,VA,gsa-vulnerability-reports@gsa.gov,changed_old,2026-01-24 06:12:59+00:00,1769235179
sam.gov,Federal - Executive,General Services Administration,"GSA, FAS, System for Award Management",Washington,DC,gsa-vulnerability-reports@gsa.gov,changed_new,2026-01-24 06:12:59+00:00,1769235179
sftool.gov,Federal - Executive,General Services Administration,"GSA, IC, OGP Web Portfolio",Chicago,IL,gsa-vulnerability-reports@gsa.gov,changed_old,2026-01-24 06:12:59+00:00,1769235179
sftool.gov,Federal - Executive,General Services Administration,"GSA, IC, OGP Web Portfolio",Washington,DC,gsa-vulnerability-reports@gsa.gov,changed_new,2026-01-24 06:12:59+00:00,1769235179
statspolicy.gov,Federal - Executive,General Services Administration,General Services Administration ,Washington,DC,DL.OMB.NetSecurity@omb.eop.gov,changed_old,2026-01-24 06:12:59+00:00,1769235179
statspolicy.gov,Federal - Executive,General Services Administration,,Washington,DC,DL.OMB.NetSecurity@omb.eop.gov,changed_new,2026-01-24 06:12:59+00:00,1769235179
usability.gov,Federal - Executive,General Services Administration,General Services Administration,Washington,DC,gsa-vulnerability-reports@gsa.gov,changed_old,2026-01-24 06:12:59+00:00,1769235179
usability.gov,Federal - Executive,General Services Administration,,Washington,DC,gsa-vulnerability-reports@gsa.gov,changed_new,2026-01-24 06:12:59+00:00,1769235179
segurosocial.gov,Federal - Executive,Social Security Administration,SSA/OSOHE/Division of Network Engineering ,Baltimore,MD,joe.cunningham@ssa.gov,changed_old,2026-01-24 06:12:59+00:00,1769235179
segurosocial.gov,Federal - Executive,Social Security Administration,SSA/OSOHE/Division of Network Engineering,Baltimore,MD,joe.cunningham@ssa.gov,changed_new,2026-01-24 06:12:59+00:00,1769235179
