Domain Name,Domain Type,Organization Name,Suborganization Name,City,State,Security Contact Email,modification,commit_datetime,commit_date
jusfc.gov,Federal - Executive,Japan-U.S. Friendship Commission,Japan-US Friendship Commission,Washington,DC,jusfc@jusfc.gov,changed_old,2026-02-12 06:33:57+00:00,1770878037
jusfc.gov,Federal - Executive,Japan-U.S. Friendship Commission,,Washington,DC,jusfc@jusfc.gov,changed_new,2026-02-12 06:33:57+00:00,1770878037
lsc.gov,Federal - Executive,Legal Services Corporation,Legal Services Corporation,Washington,DC,oitohelpdesk@lsc.gov,changed_old,2026-02-12 06:33:57+00:00,1770878037
lsc.gov,Federal - Executive,Legal Services Corporation,,Washington,DC,oitohelpdesk@lsc.gov,changed_new,2026-02-12 06:33:57+00:00,1770878037
mmc.gov,Federal - Executive,Marine Mammal Commission,Marine Mammal Commission,Bethesda,MD,pchin@mmc.gov,changed_old,2026-02-12 06:33:57+00:00,1770878037
mmc.gov,Federal - Executive,Marine Mammal Commission,,Bethesda,MD,pchin@mmc.gov,changed_new,2026-02-12 06:33:57+00:00,1770878037
mspb.gov,Federal - Executive,Merit Systems Protection Board,US Merit Systems Protection Board,Washington,DC,craig.thomas@mspb.gov,changed_old,2026-02-12 06:33:57+00:00,1770878037
mspb.gov,Federal - Executive,Merit Systems Protection Board,,Washington,DC,craig.thomas@mspb.gov,changed_new,2026-02-12 06:33:57+00:00,1770878037
ncpc.gov,Federal - Executive,National Capital Planning Commission,National Capital Planning Commission,Washington,DC,csirt@ncpc.gov,changed_old,2026-02-12 06:33:57+00:00,1770878037
ncpc.gov,Federal - Executive,National Capital Planning Commission,,Washington,DC,csirt@ncpc.gov,changed_new,2026-02-12 06:33:57+00:00,1770878037
ncd.gov,Federal - Executive,National Council on Disability,National Council on Disability,Washington,DC,kwoods@ncd.gov,changed_old,2026-02-12 06:33:57+00:00,1770878037
ncd.gov,Federal - Executive,National Council on Disability,,Washington,DC,kwoods@ncd.gov,changed_new,2026-02-12 06:33:57+00:00,1770878037
nigc.gov,Federal - Executive,National Indian Gaming Commission,National Indian Gaming Commision,Washington,DC,itsupport@nigc.gov,changed_old,2026-02-12 06:33:57+00:00,1770878037
nigc.gov,Federal - Executive,National Indian Gaming Commission,,Washington,DC,itsupport@nigc.gov,changed_new,2026-02-12 06:33:57+00:00,1770878037
nlrb.gov,Federal - Executive,National Labor Relations Board,National Labor Relations Board,Washington,DC,vdp@nlrb.gov,changed_old,2026-02-12 06:33:57+00:00,1770878037
nlrb.gov,Federal - Executive,National Labor Relations Board,,Washington,DC,vdp@nlrb.gov,changed_new,2026-02-12 06:33:57+00:00,1770878037
nmb.gov,Federal - Executive,National Mediation Board,National Mediation Board,Washington,DC,soc@nmb.gov,changed_old,2026-02-12 06:33:57+00:00,1770878037
nmb.gov,Federal - Executive,National Mediation Board,,Washignton,DC,soc@nmb.gov,changed_new,2026-02-12 06:33:57+00:00,1770878037
ntsb.gov,Federal - Executive,National Transportation Safety Board,National Transportation Safety Board,Washington,DC,soc@ntsb.gov,changed_old,2026-02-12 06:33:57+00:00,1770878037
ntsb.gov,Federal - Executive,National Transportation Safety Board,,Washington,DC,soc@ntsb.gov,changed_new,2026-02-12 06:33:57+00:00,1770878037
pbgc.gov,Federal - Executive,Pension Benefit Guaranty Corporation,Office of Information Technology,Washington,DC,INFO-USCERT@pbgc.gov,changed_old,2026-02-12 06:33:57+00:00,1770878037
pbgc.gov,Federal - Executive,Pension Benefit Guaranty Corporation,,Washington,DC,INFO-USCERT@pbgc.gov,changed_new,2026-02-12 06:33:57+00:00,1770878037
prc.gov,Federal - Executive,Postal Regulatory Commission,Postal Regulatory Commission,Washington,DC,itsecure@prc.gov,changed_old,2026-02-12 06:33:57+00:00,1770878037
prc.gov,Federal - Executive,Postal Regulatory Commission,,Washington,DC,itsecure@prc.gov,changed_new,2026-02-12 06:33:57+00:00,1770878037
sss.gov,Federal - Executive,Selective Service System,Selective Service System,Arlington,VA,soc@sss.gov,changed_old,2026-02-12 06:33:57+00:00,1770878037
sss.gov,Federal - Executive,Selective Service System,,Arlington,DC,soc@sss.gov,changed_new,2026-02-12 06:33:57+00:00,1770878037
ssab.gov,Federal - Executive,Social Security Advisory Board,Social Security Advisory Board,Washington,DC,admin@ssab.gov,changed_old,2026-02-12 06:33:57+00:00,1770878037
ssab.gov,Federal - Executive,Social Security Advisory Board,,Washington,DC,admin@ssab.gov,changed_new,2026-02-12 06:33:57+00:00,1770878037
scrc.gov,Federal - Executive,Southeast Crescent Regional Commission,Southeast Crescent Regional Commission,Washington,DC,philmcneil@1brightstar.com,changed_old,2026-02-12 06:33:57+00:00,1770878037
scrc.gov,Federal - Executive,Southeast Crescent Regional Commission,,Washington,DC,philmcneil@1brightstar.com,changed_new,2026-02-12 06:33:57+00:00,1770878037
sji.gov,Federal - Executive,State Justice Institute,State Justice Institute,Fairfax,VA,(blank),changed_old,2026-02-12 06:33:57+00:00,1770878037
sji.gov,Federal - Executive,State Justice Institute,,Fairfax,VA,(blank),changed_new,2026-02-12 06:33:57+00:00,1770878037
stb.gov,Federal - Executive,Surface Transportation Board,Surface Transportation Board,Washington,DC,ITSecurity.Staff@stb.gov,changed_old,2026-02-12 06:33:57+00:00,1770878037
stb.gov,Federal - Executive,Surface Transportation Board,,Washington,DC,ITSecurity.Staff@stb.gov,changed_new,2026-02-12 06:33:57+00:00,1770878037
ustda.gov,Federal - Executive,U.S. Trade and Development Agency,US Trade and Development Agency,Arlington,VA,avicchiollo@ustda.gov,changed_old,2026-02-12 06:33:57+00:00,1770878037
ustda.gov,Federal - Executive,U.S. Trade and Development Agency,,Arlington,VA,avicchiollo@ustda.gov,changed_new,2026-02-12 06:33:57+00:00,1770878037
access-board.gov,Federal - Executive,United States Access Board,U.S Access Board,Washington,DC,cybersecurity@access-board.gov,changed_old,2026-02-12 06:33:57+00:00,1770878037
access-board.gov,Federal - Executive,United States Access Board,,Washington,DC,cybersecurity@access-board.gov,changed_new,2026-02-12 06:33:57+00:00,1770878037
