Domain Name,Domain Type,Agency,Organization,City,State,Security Contact Email,modification,commit_datetime,commit_date
LBJLIBRARY.GOV,Federal - Executive,National Archives and Records Administration,National Archives and Records Administration,College Park,MD,security-vdp@nara.gov,changed_new,2024-01-30 10:32:11-05:00,1706628731
NARA.GOV,Federal - Executive,National Archives and Records Administration,National Archives and Records Administration,College Park,MD,security-vpd@nara.gov,changed_old,2024-01-30 10:32:11-05:00,1706628731
NARA.GOV,Federal - Executive,National Archives and Records Administration,National Archives and Records Administration,College Park,MD,security-vdp@nara.gov,changed_new,2024-01-30 10:32:11-05:00,1706628731
NIXONLIBRARY.GOV,Federal - Executive,National Archives and Records Administration,NPOL,College Park,MD,security-vpd@nara.gov,changed_old,2024-01-30 10:32:11-05:00,1706628731
NIXONLIBRARY.GOV,Federal - Executive,National Archives and Records Administration,NPOL,College Park,MD,security-vdp@nara.gov,changed_new,2024-01-30 10:32:11-05:00,1706628731
OBAMALIBRARY.GOV,Federal - Executive,National Archives and Records Administration,National Archives and Records Administration,College Park,MD,security-vpd@nara.gov,changed_old,2024-01-30 10:32:11-05:00,1706628731
OBAMALIBRARY.GOV,Federal - Executive,National Archives and Records Administration,National Archives and Records Administration,College Park,MD,security-vdp@nara.gov,changed_new,2024-01-30 10:32:11-05:00,1706628731
OBAMAWHITEHOUSE.GOV,Federal - Executive,National Archives and Records Administration,National Archives and Records Administration,College Park,MD,security-vpd@nara.gov,changed_old,2024-01-30 10:32:11-05:00,1706628731
OBAMAWHITEHOUSE.GOV,Federal - Executive,National Archives and Records Administration,National Archives and Records Administration,College Park,MD,security-vdp@nara.gov,changed_new,2024-01-30 10:32:11-05:00,1706628731
OURDOCUMENTS.GOV,Federal - Executive,National Archives and Records Administration,National Archives and Records Administration,College Park,MD,security-vpd@nara.gov,changed_old,2024-01-30 10:32:11-05:00,1706628731
OURDOCUMENTS.GOV,Federal - Executive,National Archives and Records Administration,National Archives and Records Administration,College Park,MD,security-vdp@nara.gov,changed_new,2024-01-30 10:32:11-05:00,1706628731
REAGANLIBRARY.GOV,Federal - Executive,National Archives and Records Administration,Policy and Planning,College Park,MD,security-vpd@nara.gov,changed_old,2024-01-30 10:32:11-05:00,1706628731
REAGANLIBRARY.GOV,Federal - Executive,National Archives and Records Administration,Policy and Planning,College Park,MD,security-vdp@nara.gov,changed_new,2024-01-30 10:32:11-05:00,1706628731
RECORDSMANAGEMENT.GOV,Federal - Executive,National Archives and Records Administration,National Archives and Records Administration,College Park,MD,security-vpd@nara.gov,changed_old,2024-01-30 10:32:11-05:00,1706628731
RECORDSMANAGEMENT.GOV,Federal - Executive,National Archives and Records Administration,National Archives and Records Administration,College Park,MD,security-vdp@nara.gov,changed_new,2024-01-30 10:32:11-05:00,1706628731
TRUMANLIBRARY.GOV,Federal - Executive,National Archives and Records Administration,National Archives and Records Administration,College Park,MD,security-vpd@nara.gov,changed_old,2024-01-30 10:32:11-05:00,1706628731
TRUMANLIBRARY.GOV,Federal - Executive,National Archives and Records Administration,National Archives and Records Administration,College Park,MD,security-vdp@nara.gov,changed_new,2024-01-30 10:32:11-05:00,1706628731
TRUMPLIBRARY.GOV,Federal - Executive,National Archives and Records Administration,National Archives and Records Administration,College Park,MD,security-vpd@nara.gov,changed_old,2024-01-30 10:32:11-05:00,1706628731
TRUMPLIBRARY.GOV,Federal - Executive,National Archives and Records Administration,National Archives and Records Administration,College Park,MD,security-vdp@nara.gov,changed_new,2024-01-30 10:32:11-05:00,1706628731
TRUMPWHITEHOUSE.GOV,Federal - Executive,National Archives and Records Administration,National Archives and Records Administration,College Park,MD,security-vpd@nara.gov,changed_old,2024-01-30 10:32:11-05:00,1706628731
TRUMPWHITEHOUSE.GOV,Federal - Executive,National Archives and Records Administration,National Archives and Records Administration,College Park,MD,security-vdp@nara.gov,changed_new,2024-01-30 10:32:11-05:00,1706628731
WARTIMECONTRACTING.GOV,Federal - Executive,National Archives and Records Administration,National Archives and Records Administration,College Park,MD,security-vpd@nara.gov,changed_old,2024-01-30 10:32:11-05:00,1706628731
WARTIMECONTRACTING.GOV,Federal - Executive,National Archives and Records Administration,National Archives and Records Administration,College Park,MD,security-vdp@nara.gov,changed_new,2024-01-30 10:32:11-05:00,1706628731
WEBHARVEST.GOV,Federal - Executive,National Archives and Records Administration,National Archives and Records Administration,College Park,MD,security-vpd@nara.gov,changed_old,2024-01-30 10:32:11-05:00,1706628731
WEBHARVEST.GOV,Federal - Executive,National Archives and Records Administration,National Archives and Records Administration,College Park,MD,security-vdp@nara.gov,changed_new,2024-01-30 10:32:11-05:00,1706628731
USCIRF.GOV,Federal - Executive,U.S. Commission on International Religious Freedom,US Commission on International Religious Freedom,Washington,DC,tkraemer@uscirf.gov,changed_old,2024-01-30 10:32:11-05:00,1706628731
USCIRF.GOV,Federal - Executive,U.S. Commission on International Religious Freedom,U.S. Commission on International Religious Freedom,Washington,DC,tkraemer@uscirf.gov,changed_new,2024-01-30 10:32:11-05:00,1706628731
AG.GOV,Federal - Executive,U.S. Department of Agriculture,U.S. Department of Agriculture,Fort Collins,CO,cyber.incidents@asoc.usda.gov,changed_old,2024-01-30 10:32:11-05:00,1706628731
AG.GOV,Federal - Executive,U.S. Department of Agriculture,U.S. Department of Agriculture,Tucson,AZ,cyber.incidents@asoc.usda.gov,changed_new,2024-01-30 10:32:11-05:00,1706628731
PEACECORPS.GOV,Federal - Executive,U.S. Peace Corps,Peace Corps,Washington,DC,SOC2@PeaceCorps.Gov,changed_old,2024-01-30 10:32:11-05:00,1706628731
PEACECORPS.GOV,Federal - Executive,U.S. Peace Corps,Peace Corps,Washington,DC,SOC2@peacecorps.gov,changed_new,2024-01-30 10:32:11-05:00,1706628731
ACCESS-BOARD.GOV,Federal - Executive,United States Access Board,U.S Access Board,Washington,DC,security@access-board.gov,changed_old,2024-01-30 10:32:11-05:00,1706628731
ACCESS-BOARD.GOV,Federal - Executive,United States Access Board,U.S Access Board,Washington,DC,cybersecurity@access-board.gov,changed_new,2024-01-30 10:32:11-05:00,1706628731
BBG.GOV,Federal - Executive,United States Agency for Global Media,IBB/VOA/BBG,Washington,DC,it-security@usagm.gov,changed_old,2024-01-30 10:32:11-05:00,1706628731
BBG.GOV,Federal - Executive,United States Agency for Global Media,IBB/VOA/BBG,,,it-security@usagm.gov,changed_new,2024-01-30 10:32:11-05:00,1706628731
IBB.GOV,Federal - Executive,United States Agency for Global Media,Broadcasting Board of Governors,Washington,DC,it-security@usagm.gov,changed_old,2024-01-30 10:32:11-05:00,1706628731
IBB.GOV,Federal - Executive,United States Agency for Global Media,Broadcasting Board of Governors,,,it-security@usagm.gov,changed_new,2024-01-30 10:32:11-05:00,1706628731
USAGM.GOV,Federal - Executive,United States Agency for Global Media,Broadcasting Board of Governors,Washington,DC,it-security@usagm.gov,changed_old,2024-01-30 10:32:11-05:00,1706628731
USAGM.GOV,Federal - Executive,United States Agency for Global Media,Broadcasting Board of Governors,,,it-security@usagm.gov,changed_new,2024-01-30 10:32:11-05:00,1706628731
VOA.GOV,Federal - Executive,United States Agency for Global Media,VOA,Washington,DC,it-security@usagm.gov,changed_old,2024-01-30 10:32:11-05:00,1706628731
VOA.GOV,Federal - Executive,United States Agency for Global Media,VOA,,,it-security@usagm.gov,changed_new,2024-01-30 10:32:11-05:00,1706628731
FD.GOV,Federal - Judicial,Administrative Office of the U. S. Courts,Defender Services Office,San Antonio,TX,Pedro_Carrasquillo-Roman@fd.org,changed_old,2024-01-30 10:32:11-05:00,1706628731
FD.GOV,Federal - Judicial,U.S. Courts,Defender Services Office,San Antonio,TX,Pedro_Carrasquillo-Roman@fd.org,changed_new,2024-01-30 10:32:11-05:00,1706628731
USSC.GOV,Federal - Judicial,U.S. Courts,US Sentencing Commission,Washington,DC,(blank),changed_old,2024-01-30 10:32:11-05:00,1706628731
USSC.GOV,Federal - Judicial,U.S. Courts,United States Sentencing Commission,"Washington, D",DC,(blank),changed_new,2024-01-30 10:32:11-05:00,1706628731
USCC.GOV,Federal - Legislative,U.S.-China Economic and Security Review Commission,U.S. - China Economic and Security Review Commission,Washington,DC,(blank),changed_old,2024-01-30 10:32:11-05:00,1706628731
USCC.GOV,Federal - Legislative,U.S.-China Economic and Security Review Commission,U.S.-China Economic and Security Review Commission,Washington,DC,(blank),changed_new,2024-01-30 10:32:11-05:00,1706628731
