Domain Name,Domain Type,Agency,Organization,City,State,Security Contact Email,modification,commit_datetime,commit_date
SAFERPRODUCTS.GOV,Federal - Executive,Consumer Product Safety Commission,Consumer Product Safety Commission,Bethesda,MD,csirt@cpsc.gov,changed_new,2023-08-13 06:09:50+00:00,1691906990
SEGURIDADCONSUMIDOR.GOV,Federal - Executive,Consumer Product Safety Commission,U.S. Consumer Product Safety Commission,Bethesda,MD,csirt@cpsc.gov,changed_old,2023-08-13 06:09:50+00:00,1691906990
SEGURIDADCONSUMIDOR.GOV,Federal - Executive,Consumer Product Safety Commission,Consumer Product Safety Commission,Bethesda,MD,csirt@cpsc.gov,changed_new,2023-08-13 06:09:50+00:00,1691906990
CIGIE.GOV,Federal - Executive,Council of Inspectors General on Integrity and Efficiency,COUNCIL OF INSPECTOR GENERAL ON INTEGRITY AND EFFICIENCY,Washington,DC,security@cigie.gov,changed_old,2023-08-13 06:09:50+00:00,1691906990
CIGIE.GOV,Federal - Executive,Council of Inspectors General on Integrity and Efficiency,Council of the Inspectors General on Integrity and Efficiency,Washington,DC,security@cigie.gov,changed_new,2023-08-13 06:09:50+00:00,1691906990
2020CENSUS.GOV,Federal - Executive,Department of Commerce,U.S. Census Bureau,Suitland,MD,boc.cirt@census.gov,changed_old,2023-08-13 06:09:50+00:00,1691906990
2020CENSUS.GOV,Federal - Executive,Department of Commerce,Census Bureau,Suitland,MD,boc.cirt@census.gov,changed_new,2023-08-13 06:09:50+00:00,1691906990
BIS.GOV,Federal - Executive,Department of Commerce,Bureau of Industry and Security (BIS),Washington,DC,soc@bis.doc.gov,changed_old,2023-08-13 06:09:50+00:00,1691906990
BIS.GOV,Federal - Executive,Department of Commerce,Bureau of Industry and Security,Washington,DC,soc@bis.doc.gov,changed_new,2023-08-13 06:09:50+00:00,1691906990
BLDRDOC.GOV,Federal - Executive,Department of Commerce,National Institute of Standards and Technology (NIST),Boulder,CO,siirt@nist.gov,changed_old,2023-08-13 06:09:50+00:00,1691906990
BLDRDOC.GOV,Federal - Executive,Department of Commerce,National Institute of Standards and Technology,Boulder,CO,siirt@nist.gov,changed_new,2023-08-13 06:09:50+00:00,1691906990
CENSUS.GOV,Federal - Executive,Department of Commerce,U.S. Census Bureau,Suitland,MD,boc.cirt@census.gov,changed_old,2023-08-13 06:09:50+00:00,1691906990
CENSUS.GOV,Federal - Executive,Department of Commerce,Census Bureau,Suitland,MD,boc.cirt@census.gov,changed_new,2023-08-13 06:09:50+00:00,1691906990
CHIPS.GOV,Federal - Executive,Department of Commerce,National Institute of Standards & Technology,Gaithersburg,MD,siirt@nist.gov,changed_old,2023-08-13 06:09:50+00:00,1691906990
CHIPS.GOV,Federal - Executive,Department of Commerce,National Institute of Standards and Technology,Gaithersburg,MD,siirt@nist.gov,changed_new,2023-08-13 06:09:50+00:00,1691906990
COMMERCE.GOV,Federal - Executive,Department of Commerce,Depatment of Commerce,Washington,DC,esoc@doc.gov,changed_old,2023-08-13 06:09:50+00:00,1691906990
COMMERCE.GOV,Federal - Executive,Department of Commerce,Department of Commerce,Washington,DC,esoc@doc.gov,changed_new,2023-08-13 06:09:50+00:00,1691906990
CWC.GOV,Federal - Executive,Department of Commerce,Bureau of Industries and Security (BIS),Washington,DC,ida.mix@bis.doc.gov,changed_old,2023-08-13 06:09:50+00:00,1691906990
CWC.GOV,Federal - Executive,Department of Commerce,Bureau of Industry and Security,Washington,DC,ida.mix@bis.doc.gov,changed_new,2023-08-13 06:09:50+00:00,1691906990
EDA.GOV,Federal - Executive,Department of Commerce,ECONOMIC DEVELOPMENT ADMINISTRATION,Washington,DC,esoc@doc.gov,changed_old,2023-08-13 06:09:50+00:00,1691906990
EDA.GOV,Federal - Executive,Department of Commerce,Economic Development Administration,Washington,DC,esoc@doc.gov,changed_new,2023-08-13 06:09:50+00:00,1691906990
EDISON.GOV,Federal - Executive,Department of Commerce,National Institute of Standards and Technology (NIST),Gaithersburg,MD,siirt@nist.gov,changed_old,2023-08-13 06:09:50+00:00,1691906990
EDISON.GOV,Federal - Executive,Department of Commerce,National Institute of Standards and Technology,Gaithersburg,MD,siirt@nist.gov,changed_new,2023-08-13 06:09:50+00:00,1691906990
IEDISON.GOV,Federal - Executive,Department of Commerce,National Institute of Standards and Technology (NIST),Gaithersburg,MD,siirt@nist.gov,changed_old,2023-08-13 06:09:50+00:00,1691906990
IEDISON.GOV,Federal - Executive,Department of Commerce,National Institute of Standards and Technology,Gaithersburg,MD,siirt@nist.gov,changed_new,2023-08-13 06:09:50+00:00,1691906990
LUCA-APPEALS.GOV,Federal - Executive,Department of Commerce,US Census Bureau,Washington,DC,boc.cirt@census.gov,changed_old,2023-08-13 06:09:50+00:00,1691906990
LUCA-APPEALS.GOV,Federal - Executive,Department of Commerce,Census Bureau,Washington,DC,boc.cirt@census.gov,changed_new,2023-08-13 06:09:50+00:00,1691906990
MANUFACTURING.GOV,Federal - Executive,Department of Commerce,National Institute of Standards and Technology (NIST),Washington,DC,siirt@nist.gov,changed_old,2023-08-13 06:09:50+00:00,1691906990
MANUFACTURING.GOV,Federal - Executive,Department of Commerce,National Institute of Standards and Technology,Washington,DC,siirt@nist.gov,changed_new,2023-08-13 06:09:50+00:00,1691906990
MBDA.GOV,Federal - Executive,Department of Commerce,MBDA (Minority Business Development Agency),Washington,DC,esoc@doc.gov,changed_old,2023-08-13 06:09:50+00:00,1691906990
MBDA.GOV,Federal - Executive,Department of Commerce,Minority Business Development Agency,Washington,DC,esoc@doc.gov,changed_new,2023-08-13 06:09:50+00:00,1691906990
MGI.GOV,Federal - Executive,Department of Commerce,National Institute of Standards and Technology (NIST),Gaithersburg,MD,siirt@nist.gov,changed_old,2023-08-13 06:09:50+00:00,1691906990
MGI.GOV,Federal - Executive,Department of Commerce,National Institute of Standards and Technology,Gaithersburg,MD,siirt@nist.gov,changed_new,2023-08-13 06:09:50+00:00,1691906990
MY2020CENSUS.GOV,Federal - Executive,Department of Commerce,US Census Bureau,Washington,DC,boc.cirt@census.gov,changed_old,2023-08-13 06:09:50+00:00,1691906990
MY2020CENSUS.GOV,Federal - Executive,Department of Commerce,Census Bureau,Washington,DC,boc.cirt@census.gov,changed_new,2023-08-13 06:09:50+00:00,1691906990
NEHRP.GOV,Federal - Executive,Department of Commerce,National Institute of Standards and Technology (NIST),Gaithersburg,MD,siirt@nist.gov,changed_old,2023-08-13 06:09:50+00:00,1691906990
NEHRP.GOV,Federal - Executive,Department of Commerce,National Institute of Standards and Technology,Gaithersburg,MD,siirt@nist.gov,changed_new,2023-08-13 06:09:50+00:00,1691906990
NIST.GOV,Federal - Executive,Department of Commerce,National Institute of Standards and Technology (NIST),Gaithersburg,MD,siirt@nist.gov,changed_old,2023-08-13 06:09:50+00:00,1691906990
NIST.GOV,Federal - Executive,Department of Commerce,National Institute of Standards and Technology,Gaithersburg,MD,siirt@nist.gov,changed_new,2023-08-13 06:09:50+00:00,1691906990
NWIRP.GOV,Federal - Executive,Department of Commerce,National Institute of Standards and Technology (NIST),Gaithersburg,MD,siirt@nist.gov,changed_old,2023-08-13 06:09:50+00:00,1691906990
NWIRP.GOV,Federal - Executive,Department of Commerce,National Institute of Standards and Technology,Gaithersburg,MD,siirt@nist.gov,changed_new,2023-08-13 06:09:50+00:00,1691906990
PSCR.GOV,Federal - Executive,Department of Commerce,National Institute of Standards and Technology (NIST),Gaithersburg,MD,siirt@nist.gov,changed_old,2023-08-13 06:09:50+00:00,1691906990
PSCR.GOV,Federal - Executive,Department of Commerce,National Institute of Standards and Technology,Gaithersburg,MD,siirt@nist.gov,changed_new,2023-08-13 06:09:50+00:00,1691906990
SEMICONDUCTORS.GOV,Federal - Executive,Department of Commerce,National Institute of Standards & Technology,Gaithersburg,MD,siirt@nist.gov,changed_old,2023-08-13 06:09:50+00:00,1691906990
SEMICONDUCTORS.GOV,Federal - Executive,Department of Commerce,National Institute of Standards and Technology,Gaithersburg,MD,siirt@nist.gov,changed_new,2023-08-13 06:09:50+00:00,1691906990
SPD15REVISION.GOV,Federal - Executive,Department of Commerce,U.S. Census Bureau,Suitland,MD,victor.troyan@census.gov,changed_old,2023-08-13 06:09:50+00:00,1691906990
SPD15REVISION.GOV,Federal - Executive,Department of Commerce,Census Bureau,Suitland,MD,victor.troyan@census.gov,changed_new,2023-08-13 06:09:50+00:00,1691906990
STANDARDS.GOV,Federal - Executive,Department of Commerce,National Institute of Standards and Technology (NIST),Gaithersburg,MD,siirt@nist.gov,changed_old,2023-08-13 06:09:50+00:00,1691906990
STANDARDS.GOV,Federal - Executive,Department of Commerce,National Institute of Standards and Technology,Gaithersburg,MD,siirt@nist.gov,changed_new,2023-08-13 06:09:50+00:00,1691906990
TECHHUBS.GOV,Federal - Executive,Department of Commerce,US Department of Commerce,Washington,DC,esoc@doc.gov,changed_old,2023-08-13 06:09:50+00:00,1691906990
TECHHUBS.GOV,Federal - Executive,Department of Commerce,Department of Commerce,Washington,DC,esoc@doc.gov,changed_new,2023-08-13 06:09:50+00:00,1691906990
TIME.GOV,Federal - Executive,Department of Commerce,National Institute of Standards and Technology (NIST),Boulder,CO,siirt@nist.gov,changed_old,2023-08-13 06:09:50+00:00,1691906990
TIME.GOV,Federal - Executive,Department of Commerce,National Institute of Standards and Technology,Boulder,CO,siirt@nist.gov,changed_new,2023-08-13 06:09:50+00:00,1691906990
XD.GOV,Federal - Executive,Department of Commerce,Bureau of the Census,Suitland,MD,boc.cirt@census.gov,changed_old,2023-08-13 06:09:50+00:00,1691906990
XD.GOV,Federal - Executive,Department of Commerce,Census Bureau,Suitland,MD,boc.cirt@census.gov,changed_new,2023-08-13 06:09:50+00:00,1691906990
AFTAC.GOV,Federal - Executive,Department of Defense,AFTAC,Patrick AFB,FL,dco@aftac.gov,changed_old,2023-08-13 06:09:50+00:00,1691906990
AFTAC.GOV,Federal - Executive,Department of Defense,Air Force Technical Applications Center,Patrick AFB,FL,dco@aftac.gov,changed_new,2023-08-13 06:09:50+00:00,1691906990
ALTUSANDC.GOV,Federal - Executive,Department of Defense,aftac,Patrick AFB,FL,dco@aftac.gov,changed_old,2023-08-13 06:09:50+00:00,1691906990
ALTUSANDC.GOV,Federal - Executive,Department of Defense,Air Force Technical Applications Center,Patrick AFB,FL,dco@aftac.gov,changed_new,2023-08-13 06:09:50+00:00,1691906990
CAP.GOV,Federal - Executive,Department of Defense,"CIVIL AIR PATROL, USAF AUX.",Maxwell AFB,AL,capadmin@capnhq.gov,changed_old,2023-08-13 06:09:50+00:00,1691906990
CAP.GOV,Federal - Executive,Department of Defense,"Civil Air Patrol, USAF AUX.",Maxwell AFB,AL,capadmin@capnhq.gov,changed_new,2023-08-13 06:09:50+00:00,1691906990
NSA.GOV,Federal - Executive,Department of Defense,NSA,Fort Meade,MD,ea_dns@nsa.gov,changed_old,2023-08-13 06:09:50+00:00,1691906990
NSA.GOV,Federal - Executive,Department of Defense,National Security Agency,Fort Meade,MD,ea_dns@nsa.gov,changed_new,2023-08-13 06:09:50+00:00,1691906990
FAFSA.GOV,Federal - Executive,Department of Education,U.S. Department of Education,Washington,DC,EDSOC@ed.gov,changed_old,2023-08-13 06:09:50+00:00,1691906990
FAFSA.GOV,Federal - Executive,Department of Education,Department of Education,Washington,DC,EDSOC@ed.gov,changed_new,2023-08-13 06:09:50+00:00,1691906990
STUDENTAID.GOV,Federal - Executive,Department of Education,U.S. Department of Education (ED),Washington,DC,EDSOC@ed.gov,changed_old,2023-08-13 06:09:50+00:00,1691906990
STUDENTAID.GOV,Federal - Executive,Department of Education,Department of Education,Washington,DC,EDSOC@ed.gov,changed_new,2023-08-13 06:09:50+00:00,1691906990
STUDENTLOANS.GOV,Federal - Executive,Department of Education,U.S. Department of Education,Washington,DC,EDSOC@ed.gov,changed_old,2023-08-13 06:09:50+00:00,1691906990
STUDENTLOANS.GOV,Federal - Executive,Department of Education,Department of Education,Washington,DC,EDSOC@ed.gov,changed_new,2023-08-13 06:09:50+00:00,1691906990
BIOMASSBOARD.GOV,Federal - Executive,Department of Energy,EERE,Washington,DC,CIRC@JC3.DOE.GOV,changed_old,2023-08-13 06:09:50+00:00,1691906990
BIOMASSBOARD.GOV,Federal - Executive,Department of Energy,Office of Energy Efficiency and Renewable Energy,Washington,DC,CIRC@JC3.DOE.GOV,changed_new,2023-08-13 06:09:50+00:00,1691906990
BUILDINGAMERICA.GOV,Federal - Executive,Department of Energy,US DEPARTMENT OF ENERGY,Golden,CO,CIRC@JC3.DOE.GOV,changed_old,2023-08-13 06:09:50+00:00,1691906990
BUILDINGAMERICA.GOV,Federal - Executive,Department of Energy,Department of Energy,Golden,CO,CIRC@JC3.DOE.GOV,changed_new,2023-08-13 06:09:50+00:00,1691906990
CENDI.GOV,Federal - Executive,Department of Energy,Department of Energy - OSTI,Oak Ridge,TN,CIRC@JC3.DOE.GOV,changed_old,2023-08-13 06:09:50+00:00,1691906990
CENDI.GOV,Federal - Executive,Department of Energy,OSTI,Oak Ridge,TN,CIRC@JC3.DOE.GOV,changed_new,2023-08-13 06:09:50+00:00,1691906990
HOMEENERGYSCORE.GOV,Federal - Executive,Department of Energy,Office of Energy Efficiency & Renewable Energy,Washington,DC,DL-EEREActioNetWebTeam@ee.doe.gov,changed_old,2023-08-13 06:09:50+00:00,1691906990
HOMEENERGYSCORE.GOV,Federal - Executive,Department of Energy,Office of Energy Efficiency and Renewable Energy,Washington,DC,DL-EEREActioNetWebTeam@ee.doe.gov,changed_new,2023-08-13 06:09:50+00:00,1691906990
NUCLEAR.GOV,Federal - Executive,Department of Energy,US Department of Energy,Washington,DC,CIRC@JC3.DOE.GOV,changed_old,2023-08-13 06:09:50+00:00,1691906990
NUCLEAR.GOV,Federal - Executive,Department of Energy,Department of Energy,Washington,DC,CIRC@JC3.DOE.GOV,changed_new,2023-08-13 06:09:50+00:00,1691906990
PCAST.GOV,Federal - Executive,Department of Energy,U.S. Department of Energy,Washington,DC,CIRC@JC3.DOE.GOV,changed_old,2023-08-13 06:09:50+00:00,1691906990
PCAST.GOV,Federal - Executive,Department of Energy,Department of Energy,Washington,DC,CIRC@JC3.DOE.GOV,changed_new,2023-08-13 06:09:50+00:00,1691906990
RIDEELECTRIC.GOV,Federal - Executive,Department of Energy,U.S. Department of Energy,Washington,DC,CIRC@JC3.DOE.GOV,changed_old,2023-08-13 06:09:50+00:00,1691906990
RIDEELECTRIC.GOV,Federal - Executive,Department of Energy,Department of Energy,Washington,DC,CIRC@JC3.DOE.GOV,changed_new,2023-08-13 06:09:50+00:00,1691906990
SOLARDECATHLON.GOV,Federal - Executive,Department of Energy,Office of Energy Efficiency &  Renewable Energy ,Washington,DC,CIRC@JC3.DOE.GOV,changed_old,2023-08-13 06:09:50+00:00,1691906990
SOLARDECATHLON.GOV,Federal - Executive,Department of Energy,Office of Energy Efficiency and Renewable Energy,Washington,DC,CIRC@JC3.DOE.GOV,changed_new,2023-08-13 06:09:50+00:00,1691906990
BAM.GOV,Federal - Executive,Department of Health and Human Services,Center for Disease Control and Prevention,Atlanta,GA,ResponsibleDisclosure@hhs.gov,changed_old,2023-08-13 06:09:50+00:00,1691906990
BAM.GOV,Federal - Executive,Department of Health and Human Services,Centers for Disease Control and Prevention,Atlanta,GA,ResponsibleDisclosure@hhs.gov,changed_new,2023-08-13 06:09:50+00:00,1691906990
BRAIN.GOV,Federal - Executive,Department of Health and Human Services,The National Institute of Neurological Disorders and Stroke,Bethesda,MD,NINDSISSO@ninds.nih.gov,changed_old,2023-08-13 06:09:50+00:00,1691906990
BRAIN.GOV,Federal - Executive,Department of Health and Human Services,National Institute of Neurological Disorders and Stroke,Bethesda,MD,NINDSISSO@ninds.nih.gov,changed_new,2023-08-13 06:09:50+00:00,1691906990
CANCER.GOV,Federal - Executive,Department of Health and Human Services,National Cancer Institute,Rockville,MD,ResponsibleDisclosure@hhs.gov,changed_old,2023-08-13 06:09:50+00:00,1691906990
CANCER.GOV,Federal - Executive,Department of Health and Human Services,"National Cancer Institute, NIH",Rockville,MD,ResponsibleDisclosure@hhs.gov,changed_new,2023-08-13 06:09:50+00:00,1691906990
CDC.GOV,Federal - Executive,Department of Health and Human Services,Centers For Disease Control and Prevention,Atlanta,GA,ResponsibleDisclosure@hhs.gov,changed_old,2023-08-13 06:09:50+00:00,1691906990
CDC.GOV,Federal - Executive,Department of Health and Human Services,Centers for Disease Control and Prevention,Atlanta,GA,ResponsibleDisclosure@hhs.gov,changed_new,2023-08-13 06:09:50+00:00,1691906990
CORONAVIRUS.GOV,Federal - Executive,Department of Health and Human Services,Centers For Disease Control and Prevention,Atlanta,GA,(blank),changed_old,2023-08-13 06:09:50+00:00,1691906990
CORONAVIRUS.GOV,Federal - Executive,Department of Health and Human Services,Centers for Disease Control and Prevention,Atlanta,GA,(blank),changed_new,2023-08-13 06:09:50+00:00,1691906990
HEALTHINDICATORS.GOV,Federal - Executive,Department of Health and Human Services,Centers For Disease Control and Prevention,Atlanta,GA,ResponsibleDisclosure@hhs.gov,changed_old,2023-08-13 06:09:50+00:00,1691906990
HEALTHINDICATORS.GOV,Federal - Executive,Department of Health and Human Services,Centers for Disease Control and Prevention,Atlanta,GA,ResponsibleDisclosure@hhs.gov,changed_new,2023-08-13 06:09:50+00:00,1691906990
MEDICALBILLRIGHTS.GOV,Federal - Executive,Department of Health and Human Services,CMS,Baltimore,MD,responsibledisclosure@hhs.gov,changed_old,2023-08-13 06:09:50+00:00,1691906990
MEDICALBILLRIGHTS.GOV,Federal - Executive,Department of Health and Human Services,Centers for Medicare and Medicaid Services,Baltimore,MD,responsibledisclosure@hhs.gov,changed_new,2023-08-13 06:09:50+00:00,1691906990
REPRODUCTIVEHEALTHSERVICES.GOV,Federal - Executive,Department of Health and Human Services,"200 Independence Ave., S.W.",District,DC,responsibledisclosure@hhs.gov,changed_old,2023-08-13 06:09:50+00:00,1691906990
REPRODUCTIVEHEALTHSERVICES.GOV,Federal - Executive,Department of Health and Human Services,Department of Health and Human Services,Washington,DC,responsibledisclosure@hhs.gov,changed_new,2023-08-13 06:09:50+00:00,1691906990
FEMA.GOV,Federal - Executive,Department of Homeland Security,FEMA,Washington,DC,fema-nosc-cyber@fema.dhs.gov,changed_old,2023-08-13 06:09:50+00:00,1691906990
FEMA.GOV,Federal - Executive,Department of Homeland Security,Federal Emergency Management Agency,Washington,DC,fema-nosc-cyber@fema.dhs.gov,changed_new,2023-08-13 06:09:50+00:00,1691906990
FLOODSMART.GOV,Federal - Executive,Department of Homeland Security,FEMA,Bluemont,VA,fema-nosc-cyber@fema.dhs.gov,changed_old,2023-08-13 06:09:50+00:00,1691906990
FLOODSMART.GOV,Federal - Executive,Department of Homeland Security,Federal Emergency Management Agency,Bluemont,VA,fema-nosc-cyber@fema.dhs.gov,changed_new,2023-08-13 06:09:50+00:00,1691906990
READYBUSINESS.GOV,Federal - Executive,Department of Homeland Security,FEMA,Washington,DC,fema-nosc-cyber@fema.dhs.gov,changed_old,2023-08-13 06:09:50+00:00,1691906990
READYBUSINESS.GOV,Federal - Executive,Department of Homeland Security,Federal Emergency Management Agency,Washington,DC,fema-nosc-cyber@fema.dhs.gov,changed_new,2023-08-13 06:09:50+00:00,1691906990
FHA.GOV,Federal - Executive,Department of Housing and Urban Development,Dept. of Housing and Urban Development (HUD),Washington,DC,vdp@hud.gov,changed_old,2023-08-13 06:09:50+00:00,1691906990
FHA.GOV,Federal - Executive,Department of Housing and Urban Development,Department of Housing and Urban Development,Washington,DC,vdp@hud.gov,changed_new,2023-08-13 06:09:50+00:00,1691906990
AMBERALERT.GOV,Federal - Executive,Department of Justice,"U.S. Department of Justice, Office of Justice Programs",Washington,DC,Responsible_Disclosure@usdoj.gov,changed_old,2023-08-13 06:09:50+00:00,1691906990
AMBERALERT.GOV,Federal - Executive,Department of Justice,Office of Justice Programs,Washington,DC,Responsible_Disclosure@usdoj.gov,changed_new,2023-08-13 06:09:50+00:00,1691906990
ATF.GOV,Federal - Executive,Department of Justice,"Bureau of Alcohol, Tobacco, Firearms, and Explosives",Washington,DC,Responsible_Disclosure@usdoj.gov,changed_old,2023-08-13 06:09:50+00:00,1691906990
ATF.GOV,Federal - Executive,Department of Justice,"Bureau of Alcohol, Tobacco, Firearms and Explosives",Washington,DC,Responsible_Disclosure@usdoj.gov,changed_new,2023-08-13 06:09:50+00:00,1691906990
BATS.GOV,Federal - Executive,Department of Justice,U.S. Department of Justice,Potomac,MD,Responsible_Disclosure@usdoj.gov,changed_old,2023-08-13 06:09:50+00:00,1691906990
BATS.GOV,Federal - Executive,Department of Justice,Department of Justice,Potomac,MD,Responsible_Disclosure@usdoj.gov,changed_new,2023-08-13 06:09:50+00:00,1691906990
CRIMESOLUTIONS.GOV,Federal - Executive,Department of Justice,"U.S. Department of Justice, Office of Justice Progrms (OJP)",Washinton ,DC,Responsible_Disclosure@usdoj.gov,changed_old,2023-08-13 06:09:50+00:00,1691906990
CRIMESOLUTIONS.GOV,Federal - Executive,Department of Justice,Office of Justice Programs,Washinton,DC,Responsible_Disclosure@usdoj.gov,changed_new,2023-08-13 06:09:50+00:00,1691906990
CRIMEVICTIMS.GOV,Federal - Executive,Department of Justice,"U.S. Department of Justice, Office of Justice Programs",Washington,DC,Responsible_Disclosure@usdoj.gov,changed_old,2023-08-13 06:09:50+00:00,1691906990
CRIMEVICTIMS.GOV,Federal - Executive,Department of Justice,Office of Justice Programs,Washington,DC,Responsible_Disclosure@usdoj.gov,changed_new,2023-08-13 06:09:50+00:00,1691906990
DOJ.GOV,Federal - Executive,Department of Justice,U.S. Department of Justice,Washington,DC,Responsible_Disclosure@usdoj.gov,changed_old,2023-08-13 06:09:50+00:00,1691906990
DOJ.GOV,Federal - Executive,Department of Justice,Department of Justice,Washington,DC,Responsible_Disclosure@usdoj.gov,changed_new,2023-08-13 06:09:50+00:00,1691906990
FBI.GOV,Federal - Executive,Department of Justice,FBI,Washington,DC,Responsible_Disclosure@usdoj.gov,changed_old,2023-08-13 06:09:50+00:00,1691906990
FBI.GOV,Federal - Executive,Department of Justice,Federal Bureau of Investigation,Washington,DC,Responsible_Disclosure@usdoj.gov,changed_new,2023-08-13 06:09:50+00:00,1691906990
FIRSTFREEDOM.GOV,Federal - Executive,Department of Justice,U.S. Department of Justice,Potomac,MD,Responsible_Disclosure@usdoj.gov,changed_old,2023-08-13 06:09:50+00:00,1691906990
FIRSTFREEDOM.GOV,Federal - Executive,Department of Justice,Department of Justice,Potomac,MD,Responsible_Disclosure@usdoj.gov,changed_new,2023-08-13 06:09:50+00:00,1691906990
GETSMARTABOUTDRUGS.GOV,Federal - Executive,Department of Justice,"U.S. Department of Justice, DEA",Springfield,VA,Responsible_Disclosure@usdoj.gov,changed_old,2023-08-13 06:09:50+00:00,1691906990
GETSMARTABOUTDRUGS.GOV,Federal - Executive,Department of Justice,Drug Enforcement Administration,Springfield,VA,Responsible_Disclosure@usdoj.gov,changed_new,2023-08-13 06:09:50+00:00,1691906990
JCODE.GOV,Federal - Executive,Department of Justice,FBI,Washington,DC,jcode@fbi.gov,changed_old,2023-08-13 06:09:50+00:00,1691906990
JCODE.GOV,Federal - Executive,Department of Justice,Federal Bureau of Investigation,Washington,DC,jcode@fbi.gov,changed_new,2023-08-13 06:09:50+00:00,1691906990
JUSTICE.GOV,Federal - Executive,Department of Justice,U.S. Department of Justice,Washington,DC,Responsible_Disclosure@usdoj.gov,changed_old,2023-08-13 06:09:50+00:00,1691906990
JUSTICE.GOV,Federal - Executive,Department of Justice,Department of Justice,Washington,DC,Responsible_Disclosure@usdoj.gov,changed_new,2023-08-13 06:09:50+00:00,1691906990
