Domain Name,Domain Type,Agency,Organization Name,City,State,Security Contact Email,modification,commit_datetime,commit_date
purchasing.gov,Federal - Executive,United States Postal Service,U.S. Postal Service,Raleigh,NC,registrar@dotgov.gov,changed_new,2024-07-17 06:09:00+00:00,1721196540
uspis.gov,Federal - Executive,United States Postal Service,U.S. Postal Service,Arlington,VA,(blank),changed_old,2024-07-17 06:09:00+00:00,1721196540
uspis.gov,Federal - Executive,United States Postal Service,U.S. Postal Service,Arlington,VA,registrar@dotgov.gov,changed_new,2024-07-17 06:09:00+00:00,1721196540
usps.gov,Federal - Executive,United States Postal Service,U.S. Postal Service,Raleigh,NC,(blank),changed_old,2024-07-17 06:09:00+00:00,1721196540
usps.gov,Federal - Executive,United States Postal Service,U.S. Postal Service,Raleigh,NC,registrar@dotgov.gov,changed_new,2024-07-17 06:09:00+00:00,1721196540
uspsinformeddelivery.gov,Federal - Executive,United States Postal Service,U.S. Postal Service,Raleigh,NC,(blank),changed_old,2024-07-17 06:09:00+00:00,1721196540
uspsinformeddelivery.gov,Federal - Executive,United States Postal Service,U.S. Postal Service,Raleigh,NC,registrar@dotgov.gov,changed_new,2024-07-17 06:09:00+00:00,1721196540
uspsinnovates.gov,Federal - Executive,United States Postal Service,U.S. Postal Service,Washington,DC,(blank),changed_old,2024-07-17 06:09:00+00:00,1721196540
uspsinnovates.gov,Federal - Executive,United States Postal Service,U.S. Postal Service,Washington,DC,registrar@dotgov.gov,changed_new,2024-07-17 06:09:00+00:00,1721196540
scinet.gov,Federal - Judicial,The Supreme Court,Supreme Court of the United States,Washington,DC,(blank),changed_old,2024-07-17 06:09:00+00:00,1721196540
scinet.gov,Federal - Judicial,The Supreme Court,Supreme Court of the United States,Washington,DC,registrar@dotgov.gov,changed_new,2024-07-17 06:09:00+00:00,1721196540
scinet-test.gov,Federal - Judicial,The Supreme Court,Supreme Court of the United States,Washington,DC,(blank),changed_old,2024-07-17 06:09:00+00:00,1721196540
scinet-test.gov,Federal - Judicial,The Supreme Court,Supreme Court of the United States,Washington,DC,registrar@dotgov.gov,changed_new,2024-07-17 06:09:00+00:00,1721196540
sc-us.gov,Federal - Judicial,The Supreme Court,Supreme Court of the United States,Washington,DC,(blank),changed_old,2024-07-17 06:09:00+00:00,1721196540
sc-us.gov,Federal - Judicial,The Supreme Court,Supreme Court of the United States,Washington,DC,registrar@dotgov.gov,changed_new,2024-07-17 06:09:00+00:00,1721196540
scus.gov,Federal - Judicial,The Supreme Court,Supreme Court of the United States,Washington,DC,(blank),changed_old,2024-07-17 06:09:00+00:00,1721196540
