Domain Name,Domain Type,Organization Name,Suborganization Name,City,State,Security Contact Email,modification,commit_datetime,commit_date
itap.gov,Federal - Executive,U.S. Department of Agriculture,Agricultural Research Service,Beltsville,MD,cyber.incidents@usda.gov,changed_old,2026-02-26 06:35:00+00:00,1772087700
itap.gov,Federal - Executive,Department of Agriculture,Agricultural Research Service,Beltsville,MD,cyber.incidents@usda.gov,changed_new,2026-02-26 06:35:00+00:00,1772087700
lcacommons.gov,Federal - Executive,U.S. Department of Agriculture,Agricultural Research Service,Beltsville,MD,cyber.incidents@usda.gov,changed_old,2026-02-26 06:35:00+00:00,1772087700
lcacommons.gov,Federal - Executive,Department of Agriculture,Agricultural Research Service,Beltsville,MD,cyber.incidents@usda.gov,changed_new,2026-02-26 06:35:00+00:00,1772087700
myplate.gov,Federal - Executive,U.S. Department of Agriculture,Food and Nutrition Service,Alexandria,VA,joseph.binns@usda.gov,changed_old,2026-02-26 06:35:00+00:00,1772087700
myplate.gov,Federal - Executive,Department of Agriculture,Food and Nutrition Service,Alexandria,VA,joseph.binns@usda.gov,changed_new,2026-02-26 06:35:00+00:00,1772087700
nafri.gov,Federal - Executive,U.S. Department of Agriculture,Forest Service,Washington,DC,cyber.incident@usda.gov,changed_old,2026-02-26 06:35:00+00:00,1772087700
nafri.gov,Federal - Executive,Department of Agriculture,Forest Service,Washington,DC,cyber.incident@usda.gov,changed_new,2026-02-26 06:35:00+00:00,1772087700
nutrition.gov,Federal - Executive,U.S. Department of Agriculture,Office of Communications,Washington,DC,cyber.incidents@usda.gov,changed_old,2026-02-26 06:35:00+00:00,1772087700
nutrition.gov,Federal - Executive,Department of Agriculture,Office of Communications,Washington,DC,cyber.incidents@usda.gov,changed_new,2026-02-26 06:35:00+00:00,1772087700
nwcg.gov,Federal - Executive,U.S. Department of Agriculture,,Washington,DC,cyber.incidents@usda.gov,changed_old,2026-02-26 06:35:00+00:00,1772087700
nwcg.gov,Federal - Executive,Department of Agriculture,,Washington,DC,cyber.incidents@usda.gov,changed_new,2026-02-26 06:35:00+00:00,1772087700
rec.gov,Federal - Executive,U.S. Department of Agriculture,Forest Service,Washington,DC,security@recreation.gov,changed_old,2026-02-26 06:35:00+00:00,1772087700
rec.gov,Federal - Executive,Department of Agriculture,Forest Service,Washington,DC,security@recreation.gov,changed_new,2026-02-26 06:35:00+00:00,1772087700
recreation.gov,Federal - Executive,U.S. Department of Agriculture,Forest Service,Washington,DC,security@recreation.gov,changed_old,2026-02-26 06:35:00+00:00,1772087700
recreation.gov,Federal - Executive,Department of Agriculture,Forest Service,Washington,DC,security@recreation.gov,changed_new,2026-02-26 06:35:00+00:00,1772087700
rural.gov,Federal - Executive,U.S. Department of Agriculture,Rural Development,Washington,DC,cyber.incidents@usda.gov,changed_old,2026-02-26 06:35:00+00:00,1772087700
rural.gov,Federal - Executive,Department of Agriculture,Rural Development,Washington,DC,cyber.incidents@usda.gov,changed_new,2026-02-26 06:35:00+00:00,1772087700
screwworm.gov,Federal - Executive,U.S. Department of Agriculture,Office of Communications,Washington,DC,(blank),changed_old,2026-02-26 06:35:00+00:00,1772087700
screwworm.gov,Federal - Executive,Department of Agriculture,Office of Communications,Washington,DC,(blank),changed_new,2026-02-26 06:35:00+00:00,1772087700
symbols.gov,Federal - Executive,U.S. Department of Agriculture,Forest Service,Washington,DC,cyber.incident@usda.gov,changed_old,2026-02-26 06:35:00+00:00,1772087700
symbols.gov,Federal - Executive,Department of Agriculture,Forest Service,Washington,DC,cyber.incident@usda.gov,changed_new,2026-02-26 06:35:00+00:00,1772087700
usda.gov,Federal - Executive,U.S. Department of Agriculture,,Washington,DC,cyber.incidents@usda.gov,changed_old,2026-02-26 06:35:00+00:00,1772087700
usda.gov,Federal - Executive,Department of Agriculture,,Washington,DC,cyber.incidents@usda.gov,changed_new,2026-02-26 06:35:00+00:00,1772087700
usdapii.gov,Federal - Executive,U.S. Department of Agriculture,,Washington,DC,cyber.incidents@usda.gov,changed_old,2026-02-26 06:35:00+00:00,1772087700
usdapii.gov,Federal - Executive,Department of Agriculture,,Washington,DC,cyber.incidents@usda.gov,changed_new,2026-02-26 06:35:00+00:00,1772087700
wildfire.gov,Federal - Executive,U.S. Department of Agriculture,,Washington,DC,cyber.incident@usda.gov,changed_old,2026-02-26 06:35:00+00:00,1772087700
wildfire.gov,Federal - Executive,Department of Agriculture,,Washington,DC,cyber.incident@usda.gov,changed_new,2026-02-26 06:35:00+00:00,1772087700
census.gov,Federal - Executive,Department of Commerce,Census Bureau,Washington,DC,boc.cirt@census.gov,changed_old,2026-02-26 06:35:00+00:00,1772087700
census.gov,Federal - Executive,Department of Commerce,Bureau of the Census,Washington,DC,boc.cirt@census.gov,changed_new,2026-02-26 06:35:00+00:00,1772087700
luca-appeals.gov,Federal - Executive,Department of Commerce,Census Bureau,Washington,DC,boc.cirt@census.gov,changed_old,2026-02-26 06:35:00+00:00,1772087700
luca-appeals.gov,Federal - Executive,Department of Commerce,Bureau of the Census,Washington,DC,boc.cirt@census.gov,changed_new,2026-02-26 06:35:00+00:00,1772087700
spd15revision.gov,Federal - Executive,Department of Commerce,Census Bureau,Washington,DC,boc.cirt@census.gov,changed_old,2026-02-26 06:35:00+00:00,1772087700
spd15revision.gov,Federal - Executive,Department of Commerce,Bureau of the Census,Washington,DC,boc.cirt@census.gov,changed_new,2026-02-26 06:35:00+00:00,1772087700
xd.gov,Federal - Executive,Department of Commerce,Census Bureau,Washington,DC,boc.cirt@census.gov,changed_old,2026-02-26 06:35:00+00:00,1772087700
xd.gov,Federal - Executive,Department of Commerce,Bureau of the Census,Washington,DC,boc.cirt@census.gov,changed_new,2026-02-26 06:35:00+00:00,1772087700
ameslab.gov,Federal - Executive,Department of Energy,Ames Laboratory,Ames,IA,cybersec@ameslab.gov,changed_old,2026-02-26 06:35:00+00:00,1772087700
ameslab.gov,Federal - Executive,Department of Energy,Ames National Laboratory,Ames,IA,cybersec@ameslab.gov,changed_new,2026-02-26 06:35:00+00:00,1772087700
cendi.gov,Federal - Executive,Department of Energy,OSTI,Oak Ridge,TN,CIRC@JC3.DOE.GOV,changed_old,2026-02-26 06:35:00+00:00,1772087700
cendi.gov,Federal - Executive,Department of Energy,Office of Scientific and Technical Information,Oak Ridge,TN,CIRC@JC3.DOE.GOV,changed_new,2026-02-26 06:35:00+00:00,1772087700
citap.gov,Federal - Executive,Department of Energy,"US Department of Energy, Office of the CIO",Washington,DC,CIRC@JC3.DOE.GOV,changed_old,2026-02-26 06:35:00+00:00,1772087700
citap.gov,Federal - Executive,Department of Energy,Office of the Chief Information Officer,Washington,DC,CIRC@JC3.DOE.GOV,changed_new,2026-02-26 06:35:00+00:00,1772087700
doe.gov,Federal - Executive,Department of Energy,"US Department of Energy, Office of the CIO",Washington,DC,CIRC@JC3.DOE.GOV,changed_old,2026-02-26 06:35:00+00:00,1772087700
doe.gov,Federal - Executive,Department of Energy,Office of the Chief Information Officer,Washington,DC,CIRC@JC3.DOE.GOV,changed_new,2026-02-26 06:35:00+00:00,1772087700
energy.gov,Federal - Executive,Department of Energy,"US Department of Energy, Office of the CIO",Washington,DC,CIRC@JC3.DOE.GOV,changed_old,2026-02-26 06:35:00+00:00,1772087700
energy.gov,Federal - Executive,Department of Energy,Office of the Chief Information Officer,Washington,DC,CIRC@JC3.DOE.GOV,changed_new,2026-02-26 06:35:00+00:00,1772087700
orau.gov,Federal - Executive,Department of Energy,ORAU,Oak Ridge,TN,CIRC@JC3.DOE.GOV,changed_old,2026-02-26 06:35:00+00:00,1772087700
orau.gov,Federal - Executive,Department of Energy,Oak Ridge Associated Universities,Oak Ridge,TN,CIRC@JC3.DOE.GOV,changed_new,2026-02-26 06:35:00+00:00,1772087700
osti.gov,Federal - Executive,Department of Energy,OSTI,Oak Ridge,TN,security@osti.gov,changed_old,2026-02-26 06:35:00+00:00,1772087700
osti.gov,Federal - Executive,Department of Energy,Office of Scientific and Technical Information,Oak Ridge,TN,security@osti.gov,changed_new,2026-02-26 06:35:00+00:00,1772087700
safgrandchallenge.gov,Federal - Executive,Department of Energy,U.S. Department of Energy,Washington,DC,CIRC@JC3.DOE.GOV,changed_old,2026-02-26 06:35:00+00:00,1772087700
safgrandchallenge.gov,Federal - Executive,Department of Energy,,Washington,DC,CIRC@JC3.DOE.GOV,changed_new,2026-02-26 06:35:00+00:00,1772087700
science.gov,Federal - Executive,Department of Energy,OSTI,Oak Ridge,TN,security@osti.gov,changed_old,2026-02-26 06:35:00+00:00,1772087700
science.gov,Federal - Executive,Department of Energy,Office of Scientific and Technical Information,Oak Ridge,TN,security@osti.gov,changed_new,2026-02-26 06:35:00+00:00,1772087700
fpisc.gov,Federal - Executive,Federal Permitting Improvement Steering Council,,Washington,DC,gsa-vulnerability-reports@gsa.gov,changed_old,2026-02-26 06:35:00+00:00,1772087700
fpisc.gov,Federal - Executive,Federal Permitting Improvement Council,,Washington,DC,gsa-vulnerability-reports@gsa.gov,changed_new,2026-02-26 06:35:00+00:00,1772087700
permitting.gov,Federal - Executive,Federal Permitting Improvement Steering Council,,Washington,DC,gsa-vulnerability-reports@gsa.gov,changed_old,2026-02-26 06:35:00+00:00,1772087700
permitting.gov,Federal - Executive,Federal Permitting Improvement Council,,Washington,DC,gsa-vulnerability-reports@gsa.gov,changed_new,2026-02-26 06:35:00+00:00,1772087700
coffa.gov,Federal - Executive,General Services Administration,OGP/OSSPI/Executive Councils,Washington,DC,(blank),changed_old,2026-02-26 06:35:00+00:00,1772087700
coffa.gov,Federal - Executive,General Services Administration,OGP/OSSPI/Executive Councils,Washington,DC,gsa-vulnerability-reports@gsa.gov,changed_new,2026-02-26 06:35:00+00:00,1772087700
nsf.gov,Federal - Executive,National Science Foundation,U.S. National Science Foundation,Alexandria,VA,OCIO-Secteam@nsf.gov,changed_old,2026-02-26 06:35:00+00:00,1772087700
nsf.gov,Federal - Executive,National Science Foundation,,Alexandria,VA,OCIO-Secteam@nsf.gov,changed_new,2026-02-26 06:35:00+00:00,1772087700
research.gov,Federal - Executive,National Science Foundation,U.S. National Science Foundation,Alexandria,VA,OCIO-Secteam@nsf.gov,changed_old,2026-02-26 06:35:00+00:00,1772087700
research.gov,Federal - Executive,National Science Foundation,,Alexandria,VA,OCIO-Secteam@nsf.gov,changed_new,2026-02-26 06:35:00+00:00,1772087700
pclob.gov,Federal - Executive,Privacy and Civil Liberties Oversight Board,Privacy & Civil Liberties Oversight Board,Washington,DC,soc@pclob.gov,changed_old,2026-02-26 06:35:00+00:00,1772087700
pclob.gov,Federal - Executive,Privacy and Civil Liberties Oversight Board,,Washington,DC,soc@pclob.gov,changed_new,2026-02-26 06:35:00+00:00,1772087700
pbrb.gov,Federal - Executive,Public Buildings Reform Board,General Services Administration,Washington,DC,gsa-ir@gsa.gov,changed_old,2026-02-26 06:35:00+00:00,1772087700
pbrb.gov,Federal - Executive,Public Buildings Reform Board,,Washington,DC,gsa-ir@gsa.gov,changed_new,2026-02-26 06:35:00+00:00,1772087700
sbrc.gov,Federal - Executive,Southwest Border Regional Commission,"GSA, FAS",Washington,DC,gsa-vulnerability-reports@gsa.gov,changed_old,2026-02-26 06:35:00+00:00,1772087700
sbrc.gov,Federal - Executive,Southwest Border Regional Commission,,Washington,DC,gsa-vulnerability-reports@gsa.gov,changed_new,2026-02-26 06:35:00+00:00,1772087700
